स्थिति,सूत्र,टिप्पणी
अशूँ॒,-,-
अशूँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),ऊकारस्य इत्संज्ञा
अश्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
अश्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
अश्,स्वरतिसूतिसूयतिधूञूदितो वा (7.2.44),धातुः वेट्
