स्थिति,सूत्र,टिप्पणी
म॒नँ॒,-,-
म॒नँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
म॒न्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
म॒न्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
मन्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
