स्थिति,सूत्र,टिप्पणी
श्रिषुँ,-,-
श्रिषुँ,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
श्रिष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
श्रिष्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
