स्थिति,सूत्र,टिप्पणी
द्वि॒षँ॑,-,-
द्वि॒षँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
द्वि॒ष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
द्वि॒ष्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
द्विष्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
