स्थिति,सूत्र,टिप्पणी
णि॒जिँ॑र्,-,-
णि॒जिँ॑र्,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
णि॒जिँ॑र्,हलन्त्यम् (1.3.3),रकारस्य इत्संज्ञा
णि॒ज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णि॒ज्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
णिज्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
निज्,णो नः (6.1.65),धातोरादेः णस्य नः
निन्ज्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
निंज्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
निञ्ज्,अनुस्वारस्य_ययि_परसवर्णः (8.4.58),परसवर्णादेशः
