स्थिति,सूत्र,टिप्पणी
डुल॒भँ॒ष्,-,-
डुल॒भँ॒ष्,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
डुल॒भँ॒ष्,हलन्त्यम् (1.3.3),षकारस्य इत्संज्ञा
डुल॒भँ॒ष्,हलन्त्यम् (1.3.3),डु-इत्यस्य इत्संज्ञा
ल॒भ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ल॒भ्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
लभ्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
