स्थिति,सूत्र,टिप्पणी
णसँ॒,-,-
णसँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
णस्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णस्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
नस्,णो नः (6.1.65),धातोरादेः णस्य नः
