स्थिति,सूत्र,टिप्पणी
जॄष्,-,-
जॄष्,हलन्त्यम् (1.3.3),षकारस्य इत्संज्ञा
जॄ,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
जॄ,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
