स्थिति,सूत्र,टिप्पणी
ञिमिदाँ॒,-,-
ञिमिदाँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),आकारस्य इत्संज्ञा
ञिमिदाँ॒,हलन्त्यम् (1.3.3),ञि-इत्यस्य इत्संज्ञा
मिद्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
मिद्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
