स्थिति,सूत्र,टिप्पणी
खर्जँ,-,-
खर्जँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
खर्ज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
खर्ज्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
