स्थिति,सूत्र,टिप्पणी
बर्हँ॒,-,-
बर्हँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
बर्ह्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
बर्ह्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
