स्थिति,सूत्र,टिप्पणी
णिशँ,-,-
णिशँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
णिश्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णिश्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
निश्,णो नः (6.1.65),धातोरादेः णस्य नः
