स्थिति,सूत्र,टिप्पणी
ञिष्विदाँ॒,-,-
ञिष्विदाँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),आकारस्य इत्संज्ञा
ञिष्विदाँ॒,हलन्त्यम् (1.3.3),ञि-इत्यस्य इत्संज्ञा
ष्विद्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष्विद्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
स्विद्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
