स्थिति,सूत्र,टिप्पणी
ऋजिँ॒,-,-
ऋजिँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
ऋज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ऋज्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
ऋन्ज्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
ऋंज्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
ऋञ्ज्,अनुस्वारस्य_ययि_परसवर्णः (8.4.58),परसवर्णादेशः
