स्थिति,सूत्र,टिप्पणी
टुक्षु,-,-
टुक्षु,हलन्त्यम् (1.3.3),टु-इत्यस्य इत्संज्ञा
क्षु,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
क्षु,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
